"VariableName","Value","ValueLabel"
"Combined Statistical Area (CSA) (HD2019)","522","Springfield-Jacksonville-Lincoln, IL"
"Combined Statistical Area (CSA) (HD2019)","524","State College-DuBois, PA"
"Combined Statistical Area (CSA) (HD2019)","532","Syracuse-Auburn, NY"
"Combined Statistical Area (CSA) (HD2019)","534","Toledo-Findlay-Tiffin, OH"
"Combined Statistical Area (CSA) (HD2019)","536","Tucson-Nogales, AZ"
"Combined Statistical Area (CSA) (HD2019)","538","Tulsa-Muskogee-Bartlesville, OK"
"Combined Statistical Area (CSA) (HD2019)","539","Tupelo-Corinth, MS"
"Combined Statistical Area (CSA) (HD2019)","540","Tyler-Jacksonville, TX"
"Combined Statistical Area (CSA) (HD2019)","544","Victoria-Port Lavaca, TX"
"Combined Statistical Area (CSA) (HD2019)","545","Virginia Beach-Norfolk, VA-NC"
"Combined Statistical Area (CSA) (HD2019)","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Combined Statistical Area (CSA) (HD2019)","554","Wausau-Stevens Point-Wisconsin Rapids, WI"
"Combined Statistical Area (CSA) (HD2019)","556","Wichita-Winfield, KS"
"Combined Statistical Area (CSA) (HD2019)","558","Williamsport-Lock Haven, PA"
"Combined Statistical Area (CSA) (HD2019)","566","Youngstown-Warren, OH-PA"
"Combined Statistical Area (CSA) (HD2019)","-2","Not applicable"
"Fips County code (HD2019)","1003","Baldwin County, AL"
"Fips County code (HD2019)","1015","Calhoun County, AL"
"Fips County code (HD2019)","1025","Clarke County, AL"
"Fips County code (HD2019)","1031","Coffee County, AL"
"Fips County code (HD2019)","1033","Colbert County, AL"
"Fips County code (HD2019)","1035","Conecuh County, AL"
"Fips County code (HD2019)","1039","Covington County, AL"
"Fips County code (HD2019)","1043","Cullman County, AL"
"Fips County code (HD2019)","1045","Dale County, AL"
"Fips County code (HD2019)","1047","Dallas County, AL"
"Fips County code (HD2019)","1051","Elmore County, AL"
"Fips County code (HD2019)","1055","Etowah County, AL"
"Fips County code (HD2019)","1069","Houston County, AL"
"Fips County code (HD2019)","1071","Jackson County, AL"
"Fips County code (HD2019)","1073","Jefferson County, AL"
"Fips County code (HD2019)","1077","Lauderdale County, AL"
"Fips County code (HD2019)","1081","Lee County, AL"
"Fips County code (HD2019)","1083","Limestone County, AL"
"Fips County code (HD2019)","1087","Macon County, AL"
"Fips County code (HD2019)","1089","Madison County, AL"
"Fips County code (HD2019)","1095","Marshall County, AL"
"Fips County code (HD2019)","1097","Mobile County, AL"
"Fips County code (HD2019)","1101","Montgomery County, AL"
"Fips County code (HD2019)","1105","Perry County, AL"
"Fips County code (HD2019)","1109","Pike County, AL"
"Fips County code (HD2019)","1111","Randolph County, AL"
"Fips County code (HD2019)","1113","Russell County, AL"
"Fips County code (HD2019)","1117","Shelby County, AL"
"Fips County code (HD2019)","1119","Sumter County, AL"
"Fips County code (HD2019)","1121","Talladega County, AL"
"Fips County code (HD2019)","1123","Tallapoosa County, AL"
"Fips County code (HD2019)","1125","Tuscaloosa County, AL"
"Fips County code (HD2019)","1127","Walker County, AL"
"Fips County code (HD2019)","2020","Anchorage Municipality, AK"
"Fips County code (HD2019)","2090","Fairbanks North Star Borough, AK"
"Fips County code (HD2019)","2110","Juneau City and Borough, AK"
"Fips County code (HD2019)","2122","Kenai Peninsula Borough, AK"
"Fips County code (HD2019)","2170","Matanuska-Susitna Borough, AK"
"Fips County code (HD2019)","2185","North Slope Borough, AK"
"Fips County code (HD2019)","4001","Apache County, AZ"
"Fips County code (HD2019)","4003","Cochise County, AZ"
"Fips County code (HD2019)","4005","Coconino County, AZ"
"Fips County code (HD2019)","4009","Graham County, AZ"
"Fips County code (HD2019)","4013","Maricopa County, AZ"
"Fips County code (HD2019)","4015","Mohave County, AZ"
"Fips County code (HD2019)","4017","Navajo County, AZ"
"Fips County code (HD2019)","4019","Pima County, AZ"
"Fips County code (HD2019)","4021","Pinal County, AZ"
"Fips County code (HD2019)","4025","Yavapai County, AZ"
"Fips County code (HD2019)","4027","Yuma County, AZ"
"Fips County code (HD2019)","5005","Baxter County, AR"
"Fips County code (HD2019)","5007","Benton County, AR"
"Fips County code (HD2019)","5009","Boone County, AR"
"Fips County code (HD2019)","5013","Calhoun County, AR"
"Fips County code (HD2019)","5019","Clark County, AR"
"Fips County code (HD2019)","5027","Columbia County, AR"
"Fips County code (HD2019)","5029","Conway County, AR"
"Fips County code (HD2019)","5031","Craighead County, AR"
"Fips County code (HD2019)","5035","Crittenden County, AR"
"Fips County code (HD2019)","5037","Cross County, AR"
"Fips County code (HD2019)","5043","Drew County, AR"
"Fips County code (HD2019)","5045","Faulkner County, AR"
"Fips County code (HD2019)","5051","Garland County, AR"
"Fips County code (HD2019)","5055","Greene County, AR"
"Fips County code (HD2019)","5057","Hempstead County, AR"
"Fips County code (HD2019)","5059","Hot Spring County, AR"
"Fips County code (HD2019)","5063","Independence County, AR"
"Fips County code (HD2019)","5065","Izard County, AR"
"Fips County code (HD2019)","5067","Jackson County, AR"
"Fips County code (HD2019)","5069","Jefferson County, AR"
"Fips County code (HD2019)","5071","Johnson County, AR"
"Fips County code (HD2019)","5075","Lawrence County, AR"
"Fips County code (HD2019)","5093","Mississippi County, AR"
"Fips County code (HD2019)","5107","Phillips County, AR"
"Fips County code (HD2019)","5113","Polk County, AR"
"Fips County code (HD2019)","5115","Pope County, AR"
"Fips County code (HD2019)","5119","Pulaski County, AR"
"Fips County code (HD2019)","5121","Randolph County, AR"
"Fips County code (HD2019)","5123","St. Francis County, AR"
"Fips County code (HD2019)","5131","Sebastian County, AR"
"Fips County code (HD2019)","5133","Sevier County, AR"
"Fips County code (HD2019)","5139","Union County, AR"
"Fips County code (HD2019)","5143","Washington County, AR"
"Fips County code (HD2019)","5145","White County, AR"
"Fips County code (HD2019)","6001","Alameda County, CA"
"Fips County code (HD2019)","6007","Butte County, CA"
"Fips County code (HD2019)","6013","Contra Costa County, CA"
"Fips County code (HD2019)","6017","El Dorado County, CA"
"Fips County code (HD2019)","6019","Fresno County, CA"
"Fips County code (HD2019)","6023","Humboldt County, CA"
"Fips County code (HD2019)","6025","Imperial County, CA"
"Fips County code (HD2019)","6029","Kern County, CA"
"Fips County code (HD2019)","6031","Kings County, CA"
"Fips County code (HD2019)","6035","Lassen County, CA"
"Fips County code (HD2019)","6037","Los Angeles County, CA"
"Fips County code (HD2019)","6041","Marin County, CA"
"Fips County code (HD2019)","6045","Mendocino County, CA"
"Fips County code (HD2019)","6047","Merced County, CA"
"Fips County code (HD2019)","6053","Monterey County, CA"
"Fips County code (HD2019)","6055","Napa County, CA"
"Fips County code (HD2019)","6059","Orange County, CA"
"Fips County code (HD2019)","6061","Placer County, CA"
"Fips County code (HD2019)","6063","Plumas County, CA"
"Fips County code (HD2019)","6065","Riverside County, CA"
"Fips County code (HD2019)","6067","Sacramento County, CA"
"Fips County code (HD2019)","6071","San Bernardino County, CA"
"Fips County code (HD2019)","6073","San Diego County, CA"
"Fips County code (HD2019)","6075","San Francisco County, CA"
"Fips County code (HD2019)","6077","San Joaquin County, CA"
"Fips County code (HD2019)","6079","San Luis Obispo County, CA"
"Fips County code (HD2019)","6081","San Mateo County, CA"
"Fips County code (HD2019)","6083","Santa Barbara County, CA"
"Fips County code (HD2019)","6085","Santa Clara County, CA"
"Fips County code (HD2019)","6087","Santa Cruz County, CA"
"Fips County code (HD2019)","6089","Shasta County, CA"
"Fips County code (HD2019)","6093","Siskiyou County, CA"
"Fips County code (HD2019)","6095","Solano County, CA"
"Fips County code (HD2019)","6097","Sonoma County, CA"
"Fips County code (HD2019)","6099","Stanislaus County, CA"
"Fips County code (HD2019)","6101","Sutter County, CA"
"Fips County code (HD2019)","6107","Tulare County, CA"
"Fips County code (HD2019)","6109","Tuolumne County, CA"
"Fips County code (HD2019)","6111","Ventura County, CA"
"Fips County code (HD2019)","6113","Yolo County, CA"
"Fips County code (HD2019)","6115","Yuba County, CA"
"Fips County code (HD2019)","8001","Adams County, CO"
"Fips County code (HD2019)","8003","Alamosa County, CO"
"Fips County code (HD2019)","8005","Arapahoe County, CO"
"Fips County code (HD2019)","8013","Boulder County, CO"
"Fips County code (HD2019)","8014","Broomfield County, CO"
"Fips County code (HD2019)","8029","Delta County, CO"
"Fips County code (HD2019)","8031","Denver County, CO"
"Fips County code (HD2019)","8035","Douglas County, CO"
"Fips County code (HD2019)","8041","El Paso County, CO"
"Fips County code (HD2019)","8045","Garfield County, CO"
"Fips County code (HD2019)","8051","Gunnison County, CO"
"Fips County code (HD2019)","8059","Jefferson County, CO"
"Fips County code (HD2019)","8067","La Plata County, CO"
"Fips County code (HD2019)","8069","Larimer County, CO"
"Fips County code (HD2019)","8071","Las Animas County, CO"
"Fips County code (HD2019)","8075","Logan County, CO"
"Fips County code (HD2019)","8077","Mesa County, CO"
"Fips County code (HD2019)","8087","Morgan County, CO"
"Fips County code (HD2019)","8089","Otero County, CO"
"Fips County code (HD2019)","8099","Prowers County, CO"
"Fips County code (HD2019)","8101","Pueblo County, CO"
"Fips County code (HD2019)","8103","Rio Blanco County, CO"
"Fips County code (HD2019)","8123","Weld County, CO"
"Fips County code (HD2019)","9001","Fairfield County, CT"
"Fips County code (HD2019)","9003","Hartford County, CT"
"Fips County code (HD2019)","9005","Litchfield County, CT"
"Fips County code (HD2019)","9007","Middlesex County, CT"
"Fips County code (HD2019)","9009","New Haven County, CT"
"Fips County code (HD2019)","9011","New London County, CT"
"Fips County code (HD2019)","9013","Tolland County, CT"
"Fips County code (HD2019)","9015","Windham County, CT"
"Fips County code (HD2019)","10001","Kent County, DE"
"Fips County code (HD2019)","10003","New Castle County, DE"
"Fips County code (HD2019)","10005","Sussex County, DE"
"Fips County code (HD2019)","11001","District of Columbia, DC"
"Fips County code (HD2019)","12001","Alachua County, FL"
"Fips County code (HD2019)","12005","Bay County, FL"
"Fips County code (HD2019)","12007","Bradford County, FL"
"Fips County code (HD2019)","12009","Brevard County, FL"
"Fips County code (HD2019)","12011","Broward County, FL"
"Fips County code (HD2019)","12015","Charlotte County, FL"
"Fips County code (HD2019)","12017","Citrus County, FL"
"Fips County code (HD2019)","12019","Clay County, FL"
"Fips County code (HD2019)","12021","Collier County, FL"
"Fips County code (HD2019)","12023","Columbia County, FL"
"Fips County code (HD2019)","12031","Duval County, FL"
"Fips County code (HD2019)","12033","Escambia County, FL"
"Fips County code (HD2019)","12035","Flagler County, FL"
"Fips County code (HD2019)","12039","Gadsden County, FL"
"Fips County code (HD2019)","12053","Hernando County, FL"
"Fips County code (HD2019)","12055","Highlands County, FL"
"Fips County code (HD2019)","12057","Hillsborough County, FL"
"Fips County code (HD2019)","12061","Indian River County, FL"
"Fips County code (HD2019)","12063","Jackson County, FL"
"Fips County code (HD2019)","12069","Lake County, FL"
"Fips County code (HD2019)","12071","Lee County, FL"
"Fips County code (HD2019)","12073","Leon County, FL"
"Fips County code (HD2019)","12079","Madison County, FL"
"Fips County code (HD2019)","12081","Manatee County, FL"
"Fips County code (HD2019)","12083","Marion County, FL"
"Fips County code (HD2019)","12085","Martin County, FL"
"Fips County code (HD2019)","12086","Miami-Dade County, FL"
"Fips County code (HD2019)","12087","Monroe County, FL"
"Fips County code (HD2019)","12091","Okaloosa County, FL"
"Fips County code (HD2019)","12095","Orange County, FL"
"Fips County code (HD2019)","12097","Osceola County, FL"
"Fips County code (HD2019)","12099","Palm Beach County, FL"
"Fips County code (HD2019)","12101","Pasco County, FL"
"Fips County code (HD2019)","12103","Pinellas County, FL"
"Fips County code (HD2019)","12105","Polk County, FL"
"Fips County code (HD2019)","12107","Putnam County, FL"
"Fips County code (HD2019)","12109","St. Johns County, FL"
"Fips County code (HD2019)","12111","St. Lucie County, FL"
"Fips County code (HD2019)","12113","Santa Rosa County, FL"
"Fips County code (HD2019)","12115","Sarasota County, FL"
"Fips County code (HD2019)","12117","Seminole County, FL"
"Fips County code (HD2019)","12119","Sumter County, FL"
"Fips County code (HD2019)","12121","Suwannee County, FL"
"Fips County code (HD2019)","12123","Taylor County, FL"
"Fips County code (HD2019)","12127","Volusia County, FL"
"Fips County code (HD2019)","12131","Walton County, FL"
"Fips County code (HD2019)","12133","Washington County, FL"
"Fips County code (HD2019)","13009","Baldwin County, GA"
"Fips County code (HD2019)","13013","Barrow County, GA"
"Fips County code (HD2019)","13021","Bibb County, GA"
"Fips County code (HD2019)","13031","Bulloch County, GA"
"Fips County code (HD2019)","13039","Camden County, GA"
"Fips County code (HD2019)","13045","Carroll County, GA"
"Fips County code (HD2019)","13051","Chatham County, GA"
"Fips County code (HD2019)","13057","Cherokee County, GA"
"Fips County code (HD2019)","13059","Clarke County, GA"
"Fips County code (HD2019)","13063","Clayton County, GA"
"Fips County code (HD2019)","13067","Cobb County, GA"
"Fips County code (HD2019)","13069","Coffee County, GA"
"Fips County code (HD2019)","13073","Columbia County, GA"
"Fips County code (HD2019)","13083","Dade County, GA"
"Fips County code (HD2019)","13089","DeKalb County, GA"
"Fips County code (HD2019)","13095","Dougherty County, GA"
"Fips County code (HD2019)","13107","Emanuel County, GA"
"Fips County code (HD2019)","13115","Floyd County, GA"
"Fips County code (HD2019)","13117","Forsyth County, GA"
"Fips County code (HD2019)","13119","Franklin County, GA"
"Fips County code (HD2019)","13121","Fulton County, GA"
"Fips County code (HD2019)","13127","Glynn County, GA"
"Fips County code (HD2019)","13135","Gwinnett County, GA"
"Fips County code (HD2019)","13137","Habersham County, GA"
"Fips County code (HD2019)","13139","Hall County, GA"
"Fips County code (HD2019)","13143","Haralson County, GA"
"Fips County code (HD2019)","13153","Houston County, GA"
"Fips County code (HD2019)","13171","Lamar County, GA"
"Fips County code (HD2019)","13185","Lowndes County, GA"
"Fips County code (HD2019)","13187","Lumpkin County, GA"
"Fips County code (HD2019)","13209","Montgomery County, GA"
"Fips County code (HD2019)","13215","Muscogee County, GA"
"Fips County code (HD2019)","13217","Newton County, GA"
"Fips County code (HD2019)","13223","Paulding County, GA"
"Fips County code (HD2019)","13225","Peach County, GA"
"Fips County code (HD2019)","13243","Randolph County, GA"
"Fips County code (HD2019)","13245","Richmond County, GA"
"Fips County code (HD2019)","13247","Rockdale County, GA"
"Fips County code (HD2019)","13255","Spalding County, GA"
"Fips County code (HD2019)","13257","Stephens County, GA"
"Fips County code (HD2019)","13261","Sumter County, GA"
"Fips County code (HD2019)","13275","Thomas County, GA"
"Fips County code (HD2019)","13277","Tift County, GA"
"Fips County code (HD2019)","13279","Toombs County, GA"
"Fips County code (HD2019)","13281","Towns County, GA"
"Fips County code (HD2019)","13285","Troup County, GA"
"Fips County code (HD2019)","13299","Ware County, GA"
"Fips County code (HD2019)","13303","Washington County, GA"
"Fips County code (HD2019)","13311","White County, GA"
"Fips County code (HD2019)","13313","Whitfield County, GA"
"Fips County code (HD2019)","15001","Hawaii County, HI"
"Fips County code (HD2019)","15003","Honolulu County, HI"
"Fips County code (HD2019)","15007","Kauai County, HI"
"Fips County code (HD2019)","15009","Maui County, HI"
"Fips County code (HD2019)","16001","Ada County, ID"
"Fips County code (HD2019)","16005","Bannock County, ID"
"Fips County code (HD2019)","16011","Bingham County, ID"
"Fips County code (HD2019)","16019","Bonneville County, ID"
"Fips County code (HD2019)","16027","Canyon County, ID"
"Fips County code (HD2019)","16031","Cassia County, ID"
"Fips County code (HD2019)","16053","Jerome County, ID"
"Fips County code (HD2019)","16055","Kootenai County, ID"
"Fips County code (HD2019)","16057","Latah County, ID"
"Fips County code (HD2019)","16065","Madison County, ID"
"Fips County code (HD2019)","16069","Nez Perce County, ID"
"Fips County code (HD2019)","16083","Twin Falls County, ID"
"Fips County code (HD2019)","17001","Adams County, IL"
"Fips County code (HD2019)","17005","Bond County, IL"
"Fips County code (HD2019)","17019","Champaign County, IL"
"Fips County code (HD2019)","17027","Clinton County, IL"
"Fips County code (HD2019)","17029","Coles County, IL"
"Fips County code (HD2019)","17031","Cook County, IL"
"Fips County code (HD2019)","17033","Crawford County, IL"
"Fips County code (HD2019)","17037","DeKalb County, IL"
"Fips County code (HD2019)","17043","DuPage County, IL"
"Fips County code (HD2019)","17057","Fulton County, IL"
"Fips County code (HD2019)","17077","Jackson County, IL"
"Fips County code (HD2019)","17081","Jefferson County, IL"
"Fips County code (HD2019)","17083","Jersey County, IL"
"Fips County code (HD2019)","17089","Kane County, IL"
"Fips County code (HD2019)","17091","Kankakee County, IL"
"Fips County code (HD2019)","17093","Kendall County, IL"
"Fips County code (HD2019)","17095","Knox County, IL"
"Fips County code (HD2019)","17097","Lake County, IL"
"Fips County code (HD2019)","17099","LaSalle County, IL"
"Fips County code (HD2019)","17103","Lee County, IL"
"Fips County code (HD2019)","17107","Logan County, IL"
"Fips County code (HD2019)","17109","McDonough County, IL"
"Fips County code (HD2019)","17111","McHenry County, IL"
"Fips County code (HD2019)","17113","McLean County, IL"
"Fips County code (HD2019)","17115","Macon County, IL"
"Fips County code (HD2019)","17117","Macoupin County, IL"
"Fips County code (HD2019)","17119","Madison County, IL"
"Fips County code (HD2019)","17133","Monroe County, IL"
